id     time       xs    ys     zs      SeisMom       Energy     SeisMag        kind       mCycleSeis
3438  10.0  -20.7773  -14.9584  9.55798  0.0009574852453928583  1.95749962579e-09  -8.012578606451108  4  1
3439  10.0  -13.9534  -61.6336  6.18948  0.4722302854539304  9.13191761757e-07  -6.217230775893183  1  1
3440  10.0  -14.6612  -41.6324  -5.70156  0.07881202582777386  1.56914574948e-07  -6.735605006003953  4  1
3441  10.0  14.6258  64.6636  0.20442  0.004160965954528707  8.69645513283e-09  -7.587203891757807  4  1
3442  10.0  30.4319  -126.8048  -0.3435  2.225194704997347e-05  4.55897403992e-11  -9.101754654775558  1  1
3443  10.0  14.0661  33.1888  -9.7784  7.774686769299709  1.59904453007e-05  -5.4062113993565895  4  1
3444  10.0  -5.7347  65.3412  9.56732  0.3498675417989025  7.18354669838e-07  -6.304064230916875  4  1
3445  10.0  10.9928  -174.26  0.74288  5.145523789771319e-06  1.04758801459e-11  -9.525713606363412  1  1
3446  10.0  16.6291  -57.3864  -4.71564  0.022423109346713266  4.58751194268e-08  -7.099536110150007  4  1
3447  10.0  9.1916  -66.1804  5.29152  0.12405891830591212  2.48004345249e-07  -6.604248006568984  4  1
3448  10.0  18.4748  26.6928  -8.69068  0.014403244980574577  2.92355370334e-08  -7.2276931016404875  4  1
3449  10.0  1.8038  62.9376  9.69254  0.0037005075452039827  7.37315010413e-09  -7.621159137295063  1  1
3450  10.0  -8.1823  -77.1568  1.1213  3.8605879224251825e-07  7.90193472044e-13  -10  4  1
3451  10.0  30.836  -159.6896  4.9503  0.32187162335773206  6.54057186098e-07  -6.328211539747912  4  1
3452  10.0  36.0756  89.5568  -0.8278  2.4737879171522004e-06  4.90417832287e-12  -9.737758357370922  4  1
3453  10.0  -43.752  -162.456  0.19038  0.0008608137862731665  1.70676985713e-09  -8.043393857482755  4  1
3454  10.0  -16.4638  -31.2948  1.39066  2.2757516077315345  4.41510545504e-06  -5.761916761189473  4  1
3455  10.0  -8.0372  73.898  0.2175  0.09305981346624127  1.84105637759e-07  -6.687491881549017  1  1
3456  10.0  1.0875  -87.8912  0.53418  0.260396803083628  5.40561283571e-07  -6.389576234630578  1  1
3457  10.0  -6.1452  68.0512  6.86264  0.038451828077445425  7.49237173635e-08  -6.943388672090865  1  1
3458  10.0  -15.2778  101.7704  2.77162  4.0781178132589755  8.52348775619e-06  -5.593026821325786  1  1
3459  10.0  11.9543  61.5292  6.19682  0.0007180567539365102  1.47080213704e-09  -8.095894152355307  1  1
3460  10.0  -6.5493  103.6408  -5.45816  0.0010379053335666335  2.10591568067e-09  -7.989228170866158  4  1
3461  10.0  8.194  66.4556  6.06768  4.611088934240594  9.48932001657e-06  -5.557464334297526  1  1
3462  10.0  -9.9706  98.5444  -8.26266  0.24903192441332808  4.92717888357e-07  -6.402496650241854  1  1
3463  10.0  17.7061  -51.4432  9.6642  0.03653297600762902  7.6490226343e-08  -6.958209965563488  4  1
3464  10.0  35.9897  -82.4312  9.0346  0.031169834321469306  6.46975237424e-08  -7.004177004095686  4  1
3465  10.0  -8.0109  -153.3228  -4.88608  1.6040207394623454e-07  3.34771951937e-13  -10  1  1
3466  10.0  -15.893  -52.3576  1.14244  3.401129756840753e-06  6.46306021624e-12  -9.645584532626062  4  1
3467  10.0  15.6057  -57.014  8.40518  0.10676170439097063  2.14564973533e-07  -6.647723001040261  4  1
3468  10.0  -33.1613  -170.0236  0.71768  8.861881293611848e-09  1.85488182925e-14  -10  4  1
3469  10.0  10.092  67.6584  -3.26912  1.6310133985714879  3.33050166029e-06  -5.858361647513406  4  1
3470  10.0  21.7589  7.8748  -2.54252  0.00045953785843535165  9.45442760251e-10  -8.22511913600783  1  1
3471  10.0  -17.1114  34.908  -4.98446  0.01356233601294716  2.79437824934e-08  -7.24511033332365  4  1
3472  10.0  18.3006  -84.9524  -9.6138  0.00934192253398153  1.79676317733e-08  -7.353042492222112  4  1
3473  10.0  -26.0865  -142.0852  -1.44696  1.155448353709612e-09  2.28986998706e-15  -10  1  1
3474  10.0  18.4206  -17.1584  1.04704  0.43322137263032423  8.83509428353e-07  -6.24219341729792  1  1
3475  10.0  8.1323  -82.9664  -0.72726  0.020999116297240945  4.01124486351e-08  -7.118532654155394  1  1
3476  10.0  31.6461  -96.5336  -2.04756  0.042460455144196094  8.44206755208e-08  -6.914676903222887  4  1
3477  10.0  -8.4359  71.3036  0.12474  0.4860080886595488  1.00916194426e-06  -6.208904335126954  1  1
3478  10.0  -0.9531  -74.402  -3.86138  0.004830641833637461  9.8382589646e-09  -7.543996774628293  4  1
3479  10.0  7.9085  74.6392  3.12496  0.2514508643855115  4.93417150801e-07  -6.399697911408798  4  1
3480  10.0  -10.8219  67.6932  5.98054  0.3227832129586217  6.66187618783e-07  -6.327392706526361  4  1
3481  10.0  23.1137  -112.6844  5.8099  0.018437765090985343  3.62366561264e-08  -7.1561944816776215  1  1
3482  10.0  12.4511  -139.158  -1.49012  5.618487237915199  1.08423335386e-05  -5.50025373418332  2  1
3483  10.0  -6.4922  -54.3916  -7.81744  0.04407995519403693  9.04947221195e-08  -6.903839237068978  4  1
3484  10.0  14.2487  -91.602  2.4279  0.02567404661203557  5.18723965233e-08  -7.060337116437651  4  1
3485  10.0  19.0634  -7.7236  9.55604  0.0020576469854249033  3.90761352458e-09  -7.791086087818265  4  1
3486  10.0  17.3137  -34.7384  7.73682  0.07296991411389973  1.42570380734e-07  -6.75790410994312  4  1
3487  10.0  4.7108  -102.6292  -4.43832  0.0020586886728103473  4.25698397125e-09  -7.790939550013581  1  1
3488  10.0  -7.1869  40.3004  6.60542  2.2779523644538246e-05  4.72170535167e-11  -9.094970241292483  1  1
3489  10.0  -7.4185  69.0972  5.82496  0.004464194654319997  9.02842078276e-09  -7.56683791794454  4  1
3490  10.0  -7.7654  -51.7488  -7.16968  0.012756698322359232  2.637053688e-08  -7.262841143195946  1  1
3491  10.0  -9.1105  -77.5912  -3.70318  0.1107007188056252  2.31741140913e-07  -6.637233039424404  4  1
3492  10.0  14.2866  61.6352  -4.74098  0.0021638184324870094  4.17938976956e-09  -7.776519455992885  4  1
3493  10.0  10.691  -65.1116  3.636  0.0002091497992077964  4.25330847746e-10  -8.453028365348858  4  1
3494  10.0  16.0705  -12.0504  -6.47508  3.955556030268747e-05  7.93669351039e-11  -8.935194972897339  1  1
3495  10.0  -24.4231  86.3412  -3.29704  0.0008769370585559648  1.79027089685e-09  -8.038021051099022  1  1
3496  10.0  -14.4158  57.0836  -9.86518  0.009379865589066538  1.95350723995e-08  -7.351868923265766  1  1
3497  10.0  16.8932  98.7544  8.37272  0.10010043291406065  1.9180757949e-07  -6.666376029520739  4  1
3498  10.0  23.474  109.5844  9.14192  0.035129252830112194  6.82701269074e-08  -6.969554058127266  1  1
3499  10.0  -28.1387  -107.4296  1.58502  0.0002097610892962491  4.27938582672e-10  -8.452183380228385  4  1
3500  10.0  -14.6537  58.5164  -5.63788  0.0007444083252691705  1.48584934307e-09  -8.085459185651692  1  1
3501  10.0  -38.571  148.3548  -9.96726  0.006382925394002669  1.31585210945e-08  -7.463320154490247  1  1
3502  10.0  21.4791  -3.4176  8.13924  0.9815474786488929  1.90969432268e-06  -6.005392458801343  4  1
3503  10.0  19.8018  38.418  4.46606  0.007304356293201085  1.52029541852e-08  -7.424278700575309  4  1
3504  10.0  20.59  -178.308  -1.28826  0.0005762813986119408  1.13807514971e-09  -8.159576932322093  4  1
3505  10.0  -7.5634  -70.5408  1.095  0.021895650095587655  4.57258841309e-08  -7.10642810386987  2  1
3506  10.0  5.475  76.5644  1.07748  0.09418839564001186  1.88403668813e-07  -6.684001733735758  1  1
3507  10.0  21.1873  -18.0832  3.75412  0.1125120669686109  2.31905829803e-07  -6.632533931187129  4  1
3508  10.0  -3.8421  101.9292  -3.89318  0.13384903104329968  2.61937072908e-07  -6.582256512266588  4  1
3509  10.0  -21.0671  99.592  -7.75228  0.0007154782549534375  1.47370108249e-09  -8.09693570728134  1  1
3510  10.0  0.3641  77.9668  -0.4834  0.13123092351358487  2.63087138905e-07  -6.5879758765952126  4  1
3511  10.0  11.0084  70.4696  -0.81318  0.2649854543983257  5.19051744536e-07  -6.3845186431563885  1  1
3512  10.0  -4.3362  82.7044  0.64976  0.025988179362030375  5.37060305743e-08  -7.056816096357274  4  1
3513  10.0  20.6761  12.9952  0.6124  3.599261769187036e-06  6.87481794782e-12  -9.629191044385825  1  1
3514  10.0  47.9898  -142.6732  4.4886  2.6025867059498626  4.934431567e-06  -5.723063195284418  1  1
3515  10.0  22.9905  2.3712  -7.22442  0.0008299453428305155  1.63635025835e-09  -8.053967005153872  4  1
3516  10.0  27.2285  117.002  2.78494  0.08610301400035066  1.74028805058e-07  -6.709987763987842  4  1
3517  10.0  8.8223  -92.5196  -8.6725  0.0022908283279574884  4.72983073713e-09  -7.760004970080418  4  1
3518  10.0  -35.0965  133.6864  3.51164  0.0015127223381779444  3.07248646508e-09  -7.880160519922596  1  1
3519  10.0  14.0289  -61.7856  -1.61402  0.08860376950527614  1.78218361951e-07  -6.701698534238452  1  1
3520  10.0  -2.6724  -62.2252  9.16198  0.05549959252282588  1.11312227594e-07  -6.837140136966118  1  1
3521  10.0  -9.0069  82.5836  -0.73882  0.04133953837977702  7.99788186886e-08  -6.922422918169873  4  1
3522  10.0  19.7241  11.408  6.81468  2.8137444779070162e-08  5.71383383341e-14  -10  1  1
3523  10.0  15.5825  -17.9332  9.905  1.5029066741335328e-05  2.85078679443e-11  -9.215378657948591  1  1
3524  10.0  20.73  36.1912  -6.85186  0.6967729648816955  1.43697879696e-06  -6.104605805668915  4  1
3525  10.0  12.7737  -49.9032  3.693  0.014948001813109095  2.88646505043e-08  -7.216944572096602  1  1
3526  10.0  -0.4391  77.7816  3.7227  0.00030589562570692473  6.194323015e-10  -8.342951155574402  4  1
3527  10.0  20.6466  30.172  -4.84194  0.18072731254280466  3.61078465802e-07  -6.495317472945806  4  1
3528  10.0  19.414  -36.368  -1.74242  0.008042736567120637  1.58444367104e-08  -7.396397437336396  4  1
3529  10.0  8.1642  61.0176  -3.96628  0.10825764830969192  2.16682468815e-07  -6.643694274239523  1  1
3530  10.0  36.6497  -111.0716  0.9603  0.008406982609803259  1.68161322604e-08  -7.38357323395886  1  1
3531  10.0  20.664  3.0944  0.41974  0.0010183445526035137  2.01412900049e-09  -7.994736836947116  1  1
3532  10.0  13.8624  -58.684  4.74068  1.8569293966635185  3.65942237757e-06  -5.820803072330849  4  1
3533  10.0  6.5022  -66.9088  -6.96394  0.0017390767761370541  3.52355546869e-09  -7.839787496331473  4  1
3534  10.0  18.7477  -28.4636  0.64964  0.00026910344379815624  5.34181627246e-10  -8.380053829601902  4  1
3535  10.0  -9.5783  71.3364  7.47916  0.8631181782458461  1.75627450026e-06  -6.042619824373532  4  1
3536  10.0  -3.8985  -87.574  7.30192  0.1516875721087708  3.12513520337e-07  -6.546033333246912  4  1
3537  10.0  16.6828  -50.0908  6.21158  0.0007153869660134815  1.43959671234e-09  -8.096972651159634  1  1
3538  10.0  -7.1807  56.2  7.77004  0.017840821218538805  3.40810956859e-08  -7.165723439193318  4  1
3539  10.0  -8.8643  68.4396  -6.6242  2.3684796030743272e-06  4.83431888248e-12  -9.750353567324575  4  1
3540  10.0  -13.3406  -58.4824  -5.63952  0.01451926142415683  2.86275522219e-08  -7.225370316710971  1  1
3541  10.0  9.961  60.792  6.72654  0.3380918774926902  6.64057522614e-07  -6.313976841894057  1  1
3542  10.0  18.7424  16.7796  0.77584  0.00024872473173109897  5.07664527539e-10  -8.40285401925491  4  1
3543  10.0  15.9511  -40.008  -0.76884  0.017698758360836727  3.51315563412e-08  -7.168038133384088  4  1
3544  10.0  12.9573  -107.168  1.3011  27.679058138851953  5.67980341179e-05  -5.038565794738383  1  1
3545  10.0  -12.8093  59.0288  4.99276  5.868206929377826e-05  1.19753881404e-10  -8.82099638674764  4  1
3546  10.0  23.0694  107.7388  -1.7563  0.005895681092763716  1.21262476036e-08  -7.486310677484991  4  1
3547  10.0  -6.0581  -70.6056  6.66198  0.05251229936561339  1.05486931248e-07  -6.853159309843359  1  1
3548  10.0  -13.4121  -71.518  -0.04108  0.032091387592743624  6.50278770925e-08  -6.995741002753966  1  1
3549  10.0  -26.2349  -121.0664  2.022  0.09335813133333085  1.88057396114e-07  -6.686565233174674  1  1
3550  10.0  11.1253  -65.2252  8.09232  0.025015828314555056  4.98561323246e-08  -7.067856741566292  4  1
3551  10.0  -7.4979  -68.4148  7.75666  0.006576225513439466  1.34445935119e-08  -7.454682201524184  1  1
3552  10.0  19.2563  163.51  5.58338  0.0006937302124265859  1.39696898172e-09  -8.105872927510685  1  1
3553  10.0  -7.9601  57.2272  -9.06628  0.008215490943819166  1.71533878761e-08  -7.390244319167358  1  1
3554  10.0  -13.1605  44.8004  8.09104  0.12236638736421514  2.35270569973e-07  -6.60822524099724  1  1
3555  10.0  -5.4806  -51.8952  9.72184  5.500272621071797e-06  1.09298866047e-11  -9.506410522774395  1  1
3556  10.0  34.7852  137.8004  0.74014  0.0459046864732303  9.59436315889e-08  -6.892095316314793  1  1
3557  10.0  -10.096  65.4904  -4.98288  0.03021610663707773  6.14628309577e-08  -7.0131743303258816  4  1
3558  10.0  -8.7477  -90.1048  0.39498  0.02528099459775608  4.90448888622e-08  -7.06480389610839  1  1
3559  10.0  9.2054  60.7216  7.35006  0.14968606591380815  3.08581407602e-07  -6.549879083798899  4  1
3560  10.0  10.0714  -120.7112  0.22686  6.027854301588229  1.17332944006e-05  -5.479891502333931  2  1
3561  10.0  15.3819  95.1384  9.48086  0.010755137337016234  2.19591045925e-08  -7.312256026364262  1  1
3562  10.0  15.946  15.6536  -5.48746  0.255246745476247  5.2336595176e-07  -6.395359857785169  1  1
3563  10.0  11.2403  63.2552  -3.60248  0.057912930410109024  1.15358630066e-07  -6.824816306060753  1  1
3564  10.0  -0.7866  -82.1276  4.15766  4.305627975498514e-05  9.01444990976e-11  -8.910642331849973  4  1
3565  10.0  -1.3198  71.348  -2.55036  5.184194660694376e-07  1.06441148409e-12  -10  4  1
3566  10.0  -9.4  59.5152  -6.41818  0.00015398441034502103  3.12777396908e-10  -8.541682163788026  4  1
3567  10.0  15.8615  -64.3024  3.33284  0.04233277599802207  8.4918561709e-08  -6.9155488343082485  4  1
3568  10.0  -19.0815  -7.7052  4.78052  1.0754766696943916  2.07663367149e-06  -5.9789326708803845  4  1
3569  10.0  21.4691  125.2272  -5.32638  0.0003391149639225558  6.91712076405e-10  -8.313102030631363  1  1
3570  10.0  -11.633  -60.1492  -6.32794  1.815385367035464  3.62419769013e-06  -5.827354113012884  4  1
3571  10.0  -31.6397  123.6844  -1.85164  0.003550173533309267  7.11242335355e-09  -7.633166945340418  4  1
3572  10.0  5.8658  -52.4424  9.9034  0.00979656745227386  1.91106926881e-08  -7.339284044617927  1  1
3573  10.0  -27.9395  81.206  1.53972  1.064698544959814e-06  2.05796704441e-12  -9.981848892965749  4  1
3574  10.0  -10.3895  -66.8024  2.61496  0.09561444809045447  1.82377525235e-07  -6.679650984982917  4  1
3575  10.0  -16.6841  -38.9796  3.52544  0.10430325618617373  2.00917509624e-07  -6.654468088906995  4  1
3576  10.0  -9.7449  70.5088  -7.76462  2.4069545165611483  4.97776751447e-06  -5.745688077579601  1  1
3577  10.0  10.2091  -65.172  -7.2221  1.7439989672404155e-05  3.439674456e-11  -9.1723025177223  1  1
3578  10.0  21.1581  18.6156  3.69272  0.057404197362643045  1.15627929036e-07  -6.827370900715074  4  1
3579  10.0  17.9771  164.0524  1.43792  6.640760481664124e-05  1.37795098472e-10  -8.7851881223813  1  1
3580  10.0  -10.8839  -103.4612  -3.52092  3.308541071310934e-07  6.70314207538e-13  -10  4  1
3581  10.0  -21.3185  2.276  -7.19692  0.6798444475479444  1.31918293826e-06  -6.111726963391473  1  1
3582  10.0  3.1486  71.2396  6.1015  11.181407541412721  2.17314051613e-05  -5.3010023486770805  1  1
3583  10.0  -15.1668  -30.474  -8.78612  0.615013715782906  1.28632928687e-06  -6.140743465773127  1  1
3584  10.0  8.9617  77.3036  2.24842  0.04891515453163171  9.43745080152e-08  -6.873704380082034  4  1
3585  10.0  -4.2591  67.5832  -6.4099  0.10734142880148562  2.06456388916e-07  -6.646155085465789  4  1
3586  10.0  -31.4532  -132.9216  -0.6914  0.00030722698143059203  6.38040447215e-10  -8.341693764102672  4  1
3587  10.0  17.0949  53.5972  0.41238  0.20394934166133408  3.97289895588e-07  -6.460318461484216  1  1
3588  10.0  15.4496  -156.6736  -0.68586  0.13619300609162419  2.80295808171e-07  -6.577230129426567  4  1
3589  10.0  -13.6381  -59.364  -6.3631  0.0010926198862466494  2.17352053404e-09  -7.9743539329103115  4  1
3590  10.0  -11.4662  -46.4772  2.90672  0.03985735524928907  7.76759087077e-08  -6.932994348308733  1  1
3591  10.0  -3.9518  -72.9212  0.60334  0.023548379284859536  4.57123796898e-08  -7.085359318524126  1  1
3592  10.0  -14.8502  47.8088  -3.95802  0.000599350786119398  1.1826793656e-09  -8.148212613804525  1  1
3593  10.0  15.5108  -42.348  -7.29376  0.018206502607993977  3.70343871667e-08  -7.15984898154865  1  1
3594  10.0  -2.2378  -44.5416  9.4648  0.006800651592882017  1.30406320381e-08  -7.444966316074676  1  1
3595  10.0  4.6833  50.4668  9.63032  0.017313816131004446  3.43696496515e-08  -7.17440479927202  1  1
3596  10.0  -2.1885  70.5988  7.74122  0.08316834089074496  1.73677018352e-07  -6.720027974724925  1  1
3597  10.0  -2.1822  93.2072  6.61542  5.432171440239949e-05  1.12569108719e-10  -8.843351021403144  1  1
3598  10.0  14.588  -76.9216  -0.95374  3.556709632921712  7.01628079518e-06  -5.632634392559538  2  1
3599  10.0  7.8251  68.6484  8.81168  0.02076256316949784  4.26471409532e-08  -7.12181268880676  4  1
3600  10.0  -5.6237  -71.1544  5.44324  1.7531307141881685  3.42872378518e-06  -5.837457134342401  1  1
3601  10.0  42.3727  -167.77  -5.51792  0.007310288829929049  1.51767232768e-08  -7.424043642468918  4  1
3602  10.0  14.9437  -163.4784  0.95302  0.09461142448882792  1.85462769602e-07  -6.682704279094477  1  1
3603  10.0  -14.2926  -61.3  6.67576  3.992179046170469e-09  8.0391364223e-15  -10  1  1
3604  10.0  -15.2445  -55.7868  -0.56788  0.020516829267998846  4.09156891643e-08  -7.125259837026226  4  1
3605  10.0  8.0929  72.732  0.38722  0.0029906573604404534  6.17714414152e-09  -7.682822227486319  4  1
3606  10.0  -11.4605  -66.3972  2.96388  0.001272193274646817  2.54969576001e-09  -7.930297936412154  1  1
3607  10.0  20.8823  -123.85  2.63336  2.8535776725052552e-05  5.87334443763e-11  -9.029740201162873  1  1
3608  10.0  5.7703  -71.828  -0.52598  0.04854862180408288  9.68542531819e-08  -6.8758820628744255  1  1
3609  10.0  15.3038  42.8744  9.52274  0.011286050174904364  2.28212380072e-08  -7.298305348866027  4  1
3610  10.0  13.0511  199.0164  3.60208  0.0010594384655579286  2.15805839374e-09  -7.983282841979311  4  1
3611  10.0  -9.3702  62.7744  -7.39022  0.0020813880091381694  4.00875530082e-09  -7.787764634489718  4  1
3612  10.0  -15.3562  30.9204  4.01654  0.2215291151363299  4.57250021165e-07  -6.436379458146197  4  1
3613  10.0  4.898  82.8956  1.43298  0.0015174146297253076  2.94566935924e-09  -7.879263822082647  1  1
3614  10.0  9.2392  -66.2536  3.8636  0.0081337006391925  1.69236264334e-08  -7.393141210562212  4  1
3615  10.0  5.6951  68.412  9.94928  0.04309409640173215  8.43978381608e-08  -6.910388147437494  4  1
3616  10.0  -16.1887  62.97  -3.29646  1.3797349651087038e-05  2.88179545572e-11  -9.240136219812339  1  1
3617  10.0  -5.4986  -58.9908  7.13026  2.7641851067803632e-05  5.71437688762e-11  -9.038955251535395  1  1
3618  10.0  -12.9599  -69.1508  9.27282  0.0007334689445903628  1.49803799205e-09  -8.089745513105242  1  1
3619  10.0  -17.9145  43.05  -2.96804  0.020182018394348324  3.85716687072e-08  -7.13002360155754  4  1
3620  10.0  12.798  -18.5968  -7.89426  0.0077383091894909104  1.53903517511e-08  -7.4075692811546485  1  1
3621  10.0  -12.9396  95.7304  7.21636  0.021806027346397944  4.50416356023e-08  -7.107615631741276  1  1
3622  10.0  -9.043  57.2296  -7.19702  0.8983657342632343  1.73344549093e-06  -6.031031214281198  1  1
3623  10.0  -12.3874  18.598  8.83342  0.00017565757401863567  3.49770397975e-10  -8.503555413013856  4  1
3624  10.0  -24.6166  -123.0288  -7.19106  0.07665318735387008  1.60495601401e-07  -6.743646521214513  4  1
3625  10.0  -13.1126  65.5112  -7.74936  0.015797408312131753  3.18902049786e-08  -7.20094277106258  1  1
3626  10.0  -9.3958  -59.0112  -9.90602  0.002747621164259163  5.6689711202e-09  -7.7073620980118  1  1
3627  10.0  4.4911  -71.248  6.89764  0.010110939935762755  1.9572351202e-08  -7.330138979692348  4  1
3628  10.0  24.7298  133.24  8.17432  0.12252205659169346  2.47213085343e-07  -6.60785714797491  1  1
3629  10.0  49.3584  -132.774  3.4381  0.012696764864763468  2.42953199672e-08  -7.264204615444763  4  2
3630  10.0  29.5959  71.9216  -0.51426  0.8067687561516321  1.56501551313e-06  -6.062167286078518  4  2
3631  10.0  1.1315  70.852  0.42078  0.00023428268892085566  4.85107921883e-10  -8.420173200072922  1  2
3632  10.0  32.4696  68.0288  8.1382  0.023173724649090944  4.71920906209e-08  -7.090002771760661  1  2
3633  10.0  3.1995  -103.5408  9.64282  2.7717863991668116e-05  5.69316933595e-11  -9.03816016039741  1  2
3634  10.0  -12.1506  -61.2928  -7.39482  0.00016139427647502037  3.28954120679e-10  -8.528074580483608  4  2
3635  10.0  17.3504  32.456  -5.7542  2.4026594869791414e-06  4.91447517266e-12  -9.746205183010943  4  2
3636  10.0  29.6078  75.8748  1.24244  0.012076354794167403  2.44615685234e-08  -7.278709424145465  4  2
3637  10.0  40.5914  76.4492  4.00562  0.015287388341453071  3.05572258646e-08  -7.210444468010467  4  2
3638  10.0  11.4641  -93.9404  -2.8257  0.0007820504201563749  1.4831162455e-09  -8.071176830875872  4  2
3639  10.0  6.0787  -137.5184  -3.7115  8.401606600405916  1.70188156479e-05  -5.38375843857985  1  2
3640  10.0  12.5171  -103.216  2.59528  0.013900940263832666  2.88129341848e-08  -7.23797054862757  4  2
3641  10.0  48.9656  -141.2196  6.01892  0.003669001394896476  7.0450496277e-09  -7.623634748754737  4  2
3642  10.0  -7.8766  73.0416  0.55858  0.00546970922972348  1.07396482499e-08  -7.508023840126654  4  2
3643  10.0  11.9694  -123.284  -1.80138  0.0008405028550617364  1.70394358634e-09  -8.05030720465933  1  2
3644  10.0  13.9685  -122.7824  -0.0817  0.08936051370955493  1.76416976426e-07  -6.699236228828748  1  2
3645  10.0  28.8104  67.1392  0.41064  0.03662401219537428  6.94984653717e-08  -6.957489386702965  1  2
3646  10.0  -23.5525  -189.3656  6.5568  0.28114466403829563  5.70582866644e-07  -6.367380103154839  4  2
3647  10.0  13.3024  -108.9048  1.79234  1.5785517065306033e-07  3.2976770202e-13  -10  1  2
3648  10.0  30.5121  66.9004  -0.20926  0.15066274191273893  3.10333084019e-07  -6.547996088734611  4  2
3649  10.0  13.8026  -79.3936  1.46892  0.010723266279879844  2.11253985281e-08  -7.313115272991873  1  2
3650  10.0  23.9374  64.3944  -6.2428  0.00034821017863894733  7.01762324128e-10  -8.305439025358277  1  3
3651  10.0  -1.9657  -149.4424  -3.90394  0.09185058185239044  1.78161517476e-07  -6.691278725462284  1  3
3652  10.0  9.3927  -145.2792  -5.3228  1.5578867087697625e-05  3.07854370245e-11  -9.204976085257492  4  3
3653  11.0  -8.0968  65.5072  8.96966  0.0018343238931861853  3.78548770288e-09  -7.824349317967847  1  1
3654  11.0  -18.8718  87.3288  6.88084  0.005548085005588089  1.15897776058e-08  -7.503904595638412  1  1
3655  11.0  13.8287  72.7956  -6.11532  8.260685771909107e-07  1.71638673765e-12  -10  1  1
3656  11.0  -44.4301  -147.8104  7.48742  0.08660397779622549  1.81444138357e-07  -6.708308106666829  4  1
3657  11.0  19.7482  30.6996  -1.6132  0.0029339920746329685  5.66974795451e-09  -7.688360709078278  4  1
3658  11.0  -15.9623  85.0356  -0.1832  1.0244014790758544  2.11411898447e-06  -5.99301986876647  4  1
3659  11.0  -21.1592  -91.8736  -6.00832  0.6983838275693334  1.34490389819e-06  -6.103937217410821  4  1
3660  11.0  -9.23  -113.3564  0.89818  0.00010252326795349276  1.9785998398e-10  -8.659451706018334  2  1
3661  11.0  26.3687  -82.7948  3.47578  0.010375845433951994  2.15984773484e-08  -7.32265100429227  4  1
3662  11.0  -19.055  171.0624  -7.68728  0.013731582083501438  2.85499146145e-08  -7.241519615109872  1  1
3663  11.0  10.8894  74.8068  3.76952  1.9938234894192104  3.87190304161e-06  -5.800208861229325  1  1
3664  11.0  20.6567  -89.2312  -5.3853  0.027345098903033178  5.60285449846e-08  -7.042080334339933  4  1
3665  11.0  -16.0582  36.1356  6.6221  0.0017779618905154038  3.41359082304e-09  -7.833385034728401  1  1
3666  11.0  -15.3433  97.5656  9.28816  0.008079636731481623  1.60765742105e-08  -7.395072110066082  1  1
3667  11.0  15.9284  34.7924  -2.34576  0.0018237602908593015  3.73999618911e-09  -7.826021496343642  1  1
3668  11.0  10.328  -72.1824  1.52978  11.195309632780674  2.23014328846e-05  -5.300642593651484  4  1
3669  11.0  -4.0884  -51.7716  -6.32378  3.7661756795886617e-05  7.37049759913e-11  -8.949399616967652  4  1
3670  11.0  3.3153  79.8744  2.45016  0.010035719738827612  2.0602176676e-08  -7.332300983636198  4  1
3671  11.0  14.5788  101.33  -7.46354  0.20369313866363464  3.88750496209e-07  -6.4606823998801355  4  1
3672  11.0  18.5168  48.1772  5.70948  0.00037597215278782105  7.47640649676e-10  -8.28322954724407  4  1
3673  11.0  9.0212  78.6824  0.60336  0.06276135752403832  1.23276355846e-07  -6.8015384474816045  4  1
3674  11.0  -13.8088  60.9708  -3.02268  0.15189288040486656  2.89274904502e-07  -6.545641721411394  4  1
3675  11.0  -10.1218  -66.15  -9.11782  0.01296057539167409  2.51345982372e-08  -7.2582504782011315  1  1
3676  11.0  13.3269  -58.3676  -9.06228  0.0011824188636724517  2.24904070497e-09  -7.9514857669294585  1  1
3677  11.0  2.274  74.548  6.29648  0.00024999893908932917  5.05535438174e-10  -8.401374556214982  4  1
3678  11.0  -12.5705  111.0624  -8.55688  0.002267200428502837  4.43737667063e-09  -7.76300672334305  4  1
3679  11.0  -16.9568  31.3224  1.7815  0.1125177309331422  2.33645659645e-07  -6.632519356355616  4  1
3680  11.0  -10.3837  -73.7496  4.52402  7.05823856632282e-06  1.35517422923e-11  -9.4342024444708  1  1
3681  11.0  18.6298  47.0684  -6.1201  0.003009219140377277  6.0412713441e-09  -7.681030789653019  4  1
3682  11.0  -19.3307  32.9984  -9.90404  0.003356201637068611  6.51248796088e-09  -7.649434636735519  4  1
3683  11.0  6.7223  -74.9272  -4.96964  0.6926027671267024  1.36215606125e-06  -6.106343851776411  1  1
3684  11.0  -48.6743  124.2044  -4.88212  9.729294157575286e-05  1.98385786588e-10  -8.674612443903968  4  1
3685  11.0  0.1889  -100.9128  -2.14804  0.017000524570052696  3.48676766251e-08  -7.179691785184506  4  1
3686  11.0  2.0003  79.5812  -4.07438  0.10406607956040728  2.12236825035e-07  -6.655127204087723  1  1
3687  11.0  17.929  134.4448  0.67046  0.04408599594494908  8.63583310593e-08  -6.90379956242122  1  1
3688  11.0  18.3851  -5.1212  -3.66434  0.0016142339348769374  3.07592937218e-09  -7.861355684714079  1  1
3689  11.0  6.1541  127.6608  -0.34852  3.271363439775837  6.21904578073e-06  -5.656847469488669  1  1
